COD_MATRICULA|ALUNO_MATRICULADO_PROX_PERIODO|ALUNO_MATRICULADO|CONDICAO_GERENCIAL|CONDICAO_IMPEDE_RENOVACAO|TIPO_INADIMPLENCIA|RISCO_INADIMPLENCIA|COD_CURSO|COD_TURNO|COD_TIPO_CURSO|CLASSE_PAGANTE_ANT|CLASSE_PAGANTE_ATU|NOVO_FIES|PRV_ANT|PRV_ATU|LATE_COMER|NOM_SITUACAO_ALUNO|NOM_SITUACAO_PERIODO_ANT|VAL_A_PAGAR|VAL_A_PAGAR_PAR|VAL_DIVIDA_MENS|VAL_DIVIDA_TOTAL|FAIXA_DE_DIVIDA|ADIMP_N_REN|CR_PER_ANT|FAIXA_APROVACAO|QTD_ACESSOS_19_2|QTD_ACESSOS_20_1|IND_INDICIO_EVASAO|CLASSIFICACAO_PROP_EVASAO|CLASSIFICACAO_PROP_RENOVACAO|ACEITE_CONTRATO|PASTA_VERMELHA|REQ_AGEND_TRANC|SAFRA
201703181999|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|531.72|0.0|0.0|0.0|SEM DIVIDA|0|8.61|7 - 100%|49.0|45.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201703191421|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|103.58|0.0|0.0|0.0|SEM DIVIDA|0|8.14|5 - 61% A 80%|61.0|60.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703192753|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4003|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|45.0|45.0|SEM DIVIDA|0|6.97|6 - 81% A 99%|50.0|39.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201703192826|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4003|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1284.56|0.0|0.0|0.0|SEM DIVIDA|0|7.67|7 - 100%|55.0|65.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703199464|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|523.74|0.0|0.0|0.0|SEM DIVIDA|0|0.37|1 - 0%|107.0|93.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201703211235|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.03|7 - 100%|114.0|111.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201703217519|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|922.81|0.0|0.0|0.0|SEM DIVIDA|0|7.28|5 - 61% A 80%|36.0|33.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703220544|0|0|7- BAIXO APROVEITAMENTO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|552.15|952.62|750-1000|0|4.57|1 - 0%|23.0|25.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201703221621|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.98|5 - 61% A 80%|25.0|33.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703228791|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|359.11|0.0|0.0|0.0|SEM DIVIDA|0|6.72|5 - 61% A 80%|70.0|66.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703253485|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|802.81|0.0|0.0|155.89|SEM DIVIDA|0|8.16|7 - 100%|117.0|99.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703264533|1|0|8 - BAIXO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|2|3|11|PAR|PAR|NÃO|0|0|ON TIME COMER|Ativo|Cursado|391.5|0.0|0.0|0.0|SEM DIVIDA|1|8.63|5 - 61% A 80%|39.0|28.0|0|1 - Alto|4 - Baixo|1|0|0|VETERANO
201703296711|0|0|8 - BAIXO PROPENSO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|LATE COMER|Ativo|Cursado|0.0|0.0|8869.42|10685.57|> 1500|0|7.09|7 - 100%|84.0|57.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201703296801|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1466.47|0.0|0.0|0.0|SEM DIVIDA|0|3.9|5 - 61% A 80%|162.0|129.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703299655|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|457.38|0.0|0.0|0.0|SEM DIVIDA|0|7.3|7 - 100%|73.0|53.0|0|1 - Alto|4 - Baixo|1|0|0|VETERANO
201703315421|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|4002|3|11|PAR|PAR|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1057.08|634.25|0.0|105.71|SEM DIVIDA|0|6.75|4 - 41% A 60%|13.0|13.0|0|3 - Médio Baixo|4 - Baixo|1|0|0|VETERANO
201703336755|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1176.89|0.0|0.0|0.0|SEM DIVIDA|0|9.57|6 - 81% A 99%|52.0|63.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703374762|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|1745.8|0.0|0.0|0.0|SEM DIVIDA|0|8.56|7 - 100%|52.0|48.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703375981|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|28.28|0.0|0.0|0.0|SEM DIVIDA|1|7.54|7 - 100%|19.0|11.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703381051|0|0|3 - PEDIDO DE TRANCAMENTO|PEDIDO DE TRANCAMENTO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|6.0|3 - 21% A 40%|37.0|23.0|1|1 - Alto|4 - Baixo|1|0|1|VETERANO
201703381084|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|553.57|0.0|0.0|0.0|SEM DIVIDA|0|7.07|7 - 100%|49.0|47.0|0|3 - Médio Baixo|4 - Baixo|1|0|0|VETERANO
201703388984|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|444.42|0.0|0.0|0.0|SEM DIVIDA|0|6.56|7 - 100%|34.0|33.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201703401875|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|523.74|0.0|0.0|0.0|SEM DIVIDA|0|7.88|7 - 100%|143.0|219.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703419383|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|166|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|239.12|0.0|0.0|0.0|SEM DIVIDA|0|6.71|7 - 100%|70.0|77.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703428331|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.07|7 - 100%|141.0|105.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201703443594|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4070|3|4|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|693.96|0.0|0.0|0.0|SEM DIVIDA|0|8.31|5 - 61% A 80%|57.0|49.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703445971|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE SEM NEGOCIACAO|BAIXO RISCO|372|3|11|FIES|FIES|SIM|0|0|ON TIME COMER|Ativo|Cursado|129.95|0.0|464.12|464.12|SEM DIVIDA|0|7.95|6 - 81% A 99%|72.0|50.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|CALOURO
201703459172|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|113.91|0.0|0.0|0.0|SEM DIVIDA|0|6.5|7 - 100%|104.0|112.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201703459598|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.09|7 - 100%|286.0|200.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201703460715|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.14|6 - 81% A 99%|294.0|243.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703464231|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.22|7 - 100%|27.0|34.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703464605|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|620.73|0.0|0.0|0.0|SEM DIVIDA|0|8.04|7 - 100%|122.0|104.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703464681|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|6.48|0.0|0.0|0.0|SEM DIVIDA|0|7.15|7 - 100%|225.0|161.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201703471891|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|LATE COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.0|7 - 100%|31.0|33.0|0|2 - Médio Alto|4 - Baixo|1|0|0|VETERANO
201703476451|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|9.0|7 - 100%|50.0|21.0|1|1 - Alto|4 - Baixo|1|0|1|VETERANO
201703477791|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|36.86|0.0|0.0|0.0|SEM DIVIDA|0|5.75|4 - 41% A 60%|66.0|98.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201703478101|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1099.85|0.0|0.0|0.0|SEM DIVIDA|0|7.0|7 - 100%|80.0|63.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703480953|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.63|6 - 81% A 99%|38.0|37.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703481241|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|9.0|6 - 81% A 99%|96.0|82.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703483383|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.05|7 - 100%|50.0|34.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703483502|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.89|7 - 100%|146.0|165.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201703486374|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.97|7 - 100%|102.0|72.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703489551|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|806.54|0.0|0.0|0.0|SEM DIVIDA|0|0.0|4 - 41% A 60%|102.0|97.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703489659|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|9.26|7 - 100%|71.0|49.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703493681|0|0|3 - PEDIDO DE TRANCAMENTO|PEDIDO DE TRANCAMENTO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|0.0|1 - 0%|9.0|11.0|1|1 - Alto|4 - Baixo|0|0|1|VETERANO
201703494865|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO GERADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|7.33|7 - 100%|121.0|83.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703496043|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.12|7 - 100%|87.0|92.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703496167|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|751.41|0.0|0.0|0.0|SEM DIVIDA|0|8.92|7 - 100%|55.0|52.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703496621|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|20.0|20.0|SEM DIVIDA|0|8.1|7 - 100%|80.0|61.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703496931|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.95|7 - 100%|22.0|20.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703497856|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.5|4 - 41% A 60%|35.0|37.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703498038|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.11|7 - 100%|60.0|58.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201703501551|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1068.05|0.0|0.0|0.0|SEM DIVIDA|0|8.11|7 - 100%|49.0|42.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201704001846|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.56|7 - 100%|85.0|72.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201704003148|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|475.69|0.0|0.0|0.0|SEM DIVIDA|0|7.22|7 - 100%|82.0|126.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201704015111|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|86.89|0.0|0.0|0.0|SEM DIVIDA|0|9.69|7 - 100%|88.0|66.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201704015502|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.74|7 - 100%|167.0|152.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201704070066|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|885.72|0.0|0.0|0.0|SEM DIVIDA|0|7.56|7 - 100%|79.0|98.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201704086817|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|792.81|0.0|0.0|0.0|SEM DIVIDA|0|6.81|7 - 100%|98.0|81.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201704153867|0|0|7- BAIXO APROVEITAMENTO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|922.6|922.6|750-1000|0|0.0|1 - 0%|6.0|0.0|0|1 - Alto|3 - Médio Baixo|0|0|0|VETERANO
201707018138|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|1|3|11|PAR|PAR|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1975.6|1185.36|0.0|1962.5|SEM DIVIDA|0|7.19|6 - 81% A 99%|77.0|150.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201707018146|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|718.4|0.0|0.0|0.0|SEM DIVIDA|0|6.39|7 - 100%|74.0|85.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201707018219|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1389.21|0.0|0.0|0.0|SEM DIVIDA|0|8.1|7 - 100%|213.0|216.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201707018227|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|141.26|0.0|0.0|0.0|SEM DIVIDA|0|8.24|7 - 100%|115.0|95.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201707018316|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1177.93|0.0|0.0|0.0|SEM DIVIDA|0|6.9|7 - 100%|356.0|254.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201707018324|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|29|3|11|PAR|PAR|NÃO|0|0|ON TIME COMER|Ativo|Cursado|935.76|561.46|0.0|1644.49|SEM DIVIDA|0|6.07|7 - 100%|76.0|70.0|0|3 - Médio Baixo|4 - Baixo|1|0|0|VETERANO
201707018332|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1412.61|0.0|0.0|771.87|SEM DIVIDA|0|7.23|7 - 100%|47.0|44.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201707018341|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1413.52|0.0|0.0|0.0|SEM DIVIDA|0|7.0|7 - 100%|36.0|45.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201707018405|0|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|695.42|0.0|0.0|0.0|SEM DIVIDA|0|7.57|7 - 100%|63.0|46.0|1|4 - Baixo|3 - Médio Baixo|1|0|1|VETERANO
201707018448|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|20.0|20.0|SEM DIVIDA|0|7.04|6 - 81% A 99%|71.0|68.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201707147604|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1138.34|0.0|0.0|155.24|SEM DIVIDA|0|8.02|6 - 81% A 99%|86.0|94.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201707148601|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO GERADO|ADIMPLENTE|BAIXO RISCO|29|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|7.4|3 - 21% A 40%|81.0|55.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
